text,label
（如近期沒有新的軟體更新，改變這一現象，我會放棄使用P709，同時也將在相當長的時期放棄使用聯想品牌）,0
3.電話留言：此功能缺失，,2
如此實用的一項功能居然沒有。,0
P709還以“商務手機”自居。,0
遺憾吶。（建議參考韓系手機）,0
以上3項，,0
是最不能接受的。,0
4.情景模式：提示音型別沒有鈴聲漸強；,0
戶外模式音量太小；,2
沒有擴音接聽。,2
（即使省電設計，也應該有啊，客戶可根據需要自行設定嘛）,0
5.鬧鈴：僅有3組，,0
且使用不方便，,0
鬧鈴響鈴時間不足，,2
（建議參考PANTECH泛泰PG1400，設計很合理，使用很方便）,0
6.顯示屏圖示：SIM卡裝入並被正確識別後還有顯示，,2
顯得多餘。,0
7.鍵盤鎖：接聽電話後的鍵盤操作，,2
需要開鎖才能進行。,0
收到簡訊也要開鎖才能閱讀，,0
很不方便。,0
8.充電器：標準配備兩塊電池1050MA的電池，,2
卻沒有坐充。,0
很不方便。,0
以上是本人使用近半月的心得，,0
對於國產機的低價位的實惠來說，,0
還是覺得有些彆扭。,0
低價位，,0
不等於實用性差，,0
不等於效能不穩定。,0
如果國產低價位機效能和功能不過關，,0
讓人如何信任高價位機呢？,0
再算一筆帳：,0
假如花4000元買某知名合資品牌的中高價手機可以使用3年，,0
而1500元的低價位機只可以使用1年，,0
哪個划算？,0
國貨！,0
要讓消費者愛的起才行啊！,0
用X688已有兩個月的時間了，,0
現把這一段時間的用機體會發到網上和大家交流一下 ,0
優點： 1、簡單、大方，,0
使用方便（比較適合功能要求較少的人，字型比較大） ,1
2、價格還是可以， ,1
3、24M的機身記憶體夠用了,1
從價格上我們可以得出這款機器的缺點應該是很多的 ,0
1、資訊干擾比較大，,2
離音響很遠，,0
這款手機有訊息接入的話音響的反應會很明顯，,0
而我用的其它手機則沒有這種現象 ,0
2、電池不耐用 ,2
3、外殼很容易磨損 ,2
4、不支援紅外和藍芽傳輸 ,2
4、不支援紅外和藍芽傳輸 ,2
5、有時會出現宕機和無線號現象（我用動感地帶）,2
5、有時會出現宕機和無線號現象（我用動感地帶）,2
藍魔W6HD入手3天，,0
談感受,0
優點,0
1，解析度沒話說，,1
跟我的筆記本差不錯。,0
感覺不到顆粒感。,0
2，效能還可以，,1
我下的遊戲基本都玩得起來,0
3，電池方面，,1
雖然沒有別人的7個小時，,0
但是連著wifi玩遊戲，,0
上網5個小時沒問題。,0
小缺點,0
1，自己的軟體平臺一堆的雜軟體，,2
沒有專門為藍魔W6HD版本的.,0
2，自帶的檔案管理器刪除不了資料夾。,2
3，充電器與平板連線不是很可靠，,2
動的時候可能掉電。,0
4，喚醒螢幕的開關機鍵忒小了，,2
而且又和機器相平，,0
很難按到。,0
建議改成聲音鍵喚醒螢幕。,0
疑似BUG：,0
1，插上電池，,0
觸目屏觸控單觸非常容易變雙擊。,2
2，wifi莫名其妙的斷線，,2
然後就一段時間找不到我的無線路由（同一時間手機電腦可以找到），,0
三天至少出現了4次了。,0
3，有時候莫名其面的點不亮螢幕，,0
多次按很久開關鍵才亮。,0
三天至少出現了5次了,0
入手i9220手機一個月之感受,0
半月前我已在論壇，,0
描述了三點感受。,0
今天，,0
已使用手機一個月時間了，,0
把我使用的經過想和機友們交流一下。,0
總起來評估i9220手機還是滿不錯的：,0
一是屏大靚麗、,1
二是功能齊全，,1
如接聽電話語音報姓名及號碼、照相、錄相和單照相、錄相機不差上下。,0
帶的MF收音機也很好用、,1
由其s備忘錄速寫、繪畫、等，,0
用處很多。,0
迷你日記更好用，,1
每天寫日記，,0
還可以插圖，,0
看起來很美觀。,0
我現在把三星輸入法改為訊飛輸入法，,0
效果特好。,0
再好的東西也有不足：,0
輸入字型太小、,2
聲音也小。,2
總起來說，,0
這款手機還是不錯的，,0
這又一次高科技，,0
資訊化給我們帶來了便利。,0
透過兩天的使用，,0
感覺摩托羅拉XT531這個機子除了外觀好看之外（適合女孩子用），,1
其它的確實是不敢恭維,0
：1.螢幕滑動不靈活、,2
2.按鍵觸感不靈敏（有時要用力按才行）、,2
3.解析度讓人眼痛、,2
4.返回鍵仍然有時遲鈍,2
5.前後攝像頭存在系統BUG（很多機油出現前後攝像頭不能切換的故障，我也不幸中獎）、,2
6.照相和影片有點色彩失真、,2
6.照相和影片有點色彩失真、,2
7.玩大一點的遊戲有卡滯現象、,0
8.後蓋確實是設計失誤--想開啟真是十分費事，,2
其它的有待使用驗證。,0
當然：這是一分錢一分貨了！,0
上週末在電信營業廳剛入手酷派5890這款小白機型，,0
整體感覺價效比不錯；,1
入手3天，,0
初步發現一些問題，,0
需要請教酷派團隊；,0
1. 號稱500萬攝像頭，,2
上網查了型號是MT9T113，,0
"這顆晶片是300萬,",0
那號稱500萬 就是插值的，,0
不是真真的500萬 ；,0
2. 感覺1700mAh電池容量不夠用，,2
往往1天就搞不定了，,0
不知道電池原因還是高通平臺功耗大？,0
3. 電池蓋已經發現四周合不緊，,2
有合縫隙，,0
按住電池蓋中間就會把四周電池蓋按送開；,0
"4.就是發現號稱4GB ROM,1GB RAM，",0
"真真能用的空間就1.35GB ROM,400MB RAM，",2
有點坑爹；,0
為啥？,0
優點還是有的，,0
整體造型不錯，,1
軟體介面很漂亮，,1
二次開發的4.1 UI介面和軟體也不錯，,1
二次開發的4.1 UI介面和軟體也不錯，,1
稱讚下；；,0
外貌協會One X入手一週體會~,0
先承認，,0
對於手機，,0
我是絕對的外貌協會，,0
硬體什麼的我不懂，,0
刷機也不會，,0
09年用3gS，,0
用了一個月丟了，,0
年底去香港的時候買了Hero，,0
就一直用到現在，,0
所以對港行手機有莫名的好感，,0
對已經成為街機的iphone完全無愛，,0
之前sensation釋出的時候著實小激動了一下，,0
結果又看到N9，,0
被打敗，,0
可是N9那個尷尬的系統，,2
最後還是沒出手，,0
本想入9100算了，,0
因為不刷機的Hero實在用的很崩潰，,0
然後幾乎同時看到onex和Galaxy S3的訊息，,0
onex先發布，,0
很是喜歡，,0
想說再等等看Galaxy S3，,0
說不定三星會有驚喜，,0
結果第一時間看到S3，,0
小失望，,0
中興V889D使用三天的感受以及未選擇聯想A750的原因,0
入手中興V889D三天了，,0
覺得這款機器非常好，,0
給大家介紹一下。,0
原本打算購買海信U8和酷派7620，,0
後來在淘寶上又是一搜，,0
找到了中興V889D和聯想A750，,0
糾結中。。。。。。,0
本人用手機主要是一些商務功能，,0
不願意打遊戲，,0
所以定了一下購機的標準：,0
1、雙卡雙待，,0
呵呵，,0
手機卡太多，,0
沒辦法。,0
W+G，,0
聯通+移動，,0
組合不錯。,0
2、執行記憶體一定要大於512M，,0
原本使用過中興V880、U880和聯想的P70，,0
頭兩款速度還行(V880>U880)，,0
頭兩款速度還行(V880>U880)，,0
聯想的P70就是因為執行記憶體為256M，,0
軟體開多了就會很慢。,0
3、螢幕最好為4寸，,0
3.8寸以上就行，,0
4寸也不錯，,0
我對解析度要求不高，,0
視覺沒有什麼大礙就可以了，,0
800x480畫素就可以了，,0
不晃眼睛無顆粒感就行。,0
再大了，,0
晚上躺在床上看小說有點不方便，,0
4寸屏差不多一隻手就可以照顧（女性建議選3.8寸）。,0
4、速度，,0
V880的800MHz，,0
速度不錯。,1
U880的U也是800MHz，,0
但U的效能略低一些，,2
這次選打算買到1GHz以上的速度就行了。,0
5、ROM一定要常更新的，,0
小毛病肯定會不斷，,0
所以後續的服務更重要。,0
6、電池的電量一定要足，,0
滿足日常工作。,0
7、價格不要高過1200元。,0
剛開始的時候，,0
真是差不一點就選擇了海信的U8，,0
後來工作比較忙，,0
另外手上的P70還沒有處理掉。,0
再淘的時候就發現了中興V889D，,0
但是和聯想A750一起考慮，,0
非常糾結，,0
下面說一下使用的感受吧。,0
1、入手的時候建議購買沒有root的，,0
因為畢竟購買後發現有問題，,0
上中興售後會很方便的，,0
用一段時間以後，,0
再出來的ROM會更好，,0
再刷也不遲。,0
而且我測試了下，,0
V889D中雖然聯通的定製軟體比較多，,2
但是沒有發現吸流量的軟體，,0
定製軟體只要不亂點就行了。,0
購買的時候是978元，,0
今天是938元了，,0
論壇中有人說5.1以後，,0
會是900元以下，,0
如果是不縮水，,0
簡單是超值了。,0
2、執行記憶體大就是好，,1
安裝許多軟體，,0
呵呵記憶體還是夠用。,0
等root以後再刪除一些聯通定製程式，,0
就更好了（雖然沒有吸流量，但是佔用記憶體），,0
商務用軟體必不可少：QQ2012、機鋒市場、UC瀏覽器、ZAKER、QQ輸入法、正點鬧鐘、360衛士、太平洋電腦網、QQ同步助手、電腦報、高德地圖、谷歌地圖、優酷、人人、8684公交、安卓最佳化大師、指南針、掌中天涯、快拍二維碼、名片全能王、凱*立德導航、友聯絡、通通電話、老虎地圖、（來電通雖好，,0
但不太適合雙卡雙待的，,2
而且還有點卡，,0
360有款對聯想P70的，,0
挺好的，,0
但是放在這款機器裡，,0
不讓執行）,0
3、很多朋友關心：,0
雙卡打電話、,0
雙卡發簡訊的問題。,0
簡訊會提示以個卡來的簡訊，,0
用哪個卡回，,0
使用沒有問題，,0
雙卡打電話也沒有問題，,0
自帶的撥號程式已經挺不錯了，,1
可以自由選擇哪個卡撥打電話。,0
4、螢幕我感覺比U880要好，,1
因為螢幕大了一點，,1
解析度還沒有變的情況下，,0
顯示的字要粗一些，,0
比較省眼睛，,0
而且螢幕並不象聯想A750白色很刺激眼睛，,1
這個是我沒有選擇聯想的最重要的原因。,0
5點觸控也不錯。,1
5、速度，,1
如果安裝這些軟體，,0
再同時執行幾個，,0
V880也會吃不消的，,0
但是這款機器跑起來沒有問題，,0
很好，不卡。,0
6、記憶體（象硬碟的概念）為4G，,0
配合我的4G SD卡，,0
一般軟體是沒有問題的。,0
7、我對相機的要求不高，,0
效果還是不錯的。,1
聽歌的音質也不錯。,1
8、聽筒的效果挺好的，,1
打電話聲音清晰。,1
9、GPS定位的問題，,1
用高德地圖，,0
定位很快，,0
而且比較準哪！,0
10、選擇中興的另一個原因：,0
我發現聯想的論壇並不火熱、ROM更新的速度也沒有中興的快。,0
像我這種愛刷機的人，,0
中興很中意。,0
（刷機就象電腦做系統一樣，,0
可以選擇不同的系統盤來做系統，,0
不行換一個版本再ghost。,0
11、以前用過三星i9008L，,0
名片全能王效果不是很好。,2
用中興V889D再試，,0
非常不錯，,0
而且直接將名片中的聯絡人直接存到電話簿裡，,0
非常方便。,0
12、可惜我用的是G+G，,0
沒有測試W+G的組合。,2
13、鈴聲沒有象別人說的比較小，,0
可能是工作環境比較安靜一些。,0
14、外觀有點象iphone的，,1
很好看，,0
不象聯想的傻。,0
15、電池電量還算夠用，,1
雙卡雙待，,0
一天20來個電話，,0
一般是2-3分鐘，,0
用一天不成問題，,0
wifi開著。,0
S3 Mini使用感受,0
1月12日入手，,0
之前一直在關注魅族MX2，,0
但是聽說訊號有問題，,2
一想到我在地下室工作，,0
萬一買過來，,0
訊號有問題就完蛋了。。。,0
所以，,0
一直對MX2很有壓力。。。,0
無意間想起來三星有款S3 MINI，,0
只是不知道出了沒有，,0
就趕緊搜尋了一下，,0
淘寶有貨了！1860！,0
遙想兩年前三星S1的配置和價格，,0
再看看如今的Mini，,0
突顯價效比！,0
好，買，藍色水貨到手！,0
廢話一通，,0
然後，開始進入正題。。。,0
1.外觀,1
和S3幾乎一樣，,0
就是小了。,0
討巧。,0
不錯。,0
厚度也適中。,1
手感還是相當不錯的。,1
2.配置,0
雙核1G，1GRAM，8G記憶體，,0
支援720P播放和錄製，,0
可惜，,0
1080P的播放不能，,0
用第三方播放器軟解能出影象，,0
不過明顯延遲和卡頓。,0
3.攝像,0
500的拍照效果不錯，,1
比同樣500萬的戴妃要高一個檔次，,0
前置攝像頭雖然就30萬，,0
但是，卻比魅族MX2的前置攝像頭要好！,1
對焦速度比較難，,2
基本要3秒吧，,0
不過對焦完畢後，,0
拍照的速度還是很快的。,1
錄影是支援720P，,0
說實話，,0
我在手機中是分辨不出來720P和那款Note2的1080P有啥區別，,0
都差不多清晰。,0
4.訊號和發熱,0
三星品質，,0
訊號都蠻好，,1
沒有出現在地下室沒訊號的情況。,0
至於WIFI，,1
在家連上也沒見斷過。。。,0
用手機看了電影，,0
PPTV下載的高畫質《惡靈入侵》，,0
全片看完沒發現發熱現象,0
5.電池續航,2
1500毫安時的電池，,0
日常使用，,0
也只能說是勉強應付。。。,0
早上7點90%出門，,0
就是偶爾刷下微博，,0
微信一下，,0
晚上8點回家，,0
只有13%的電了。。,0
6.小細節,0
沒有閃爍燈提示未看簡訊和未接來電，,2
讓人痛心疾首，,0
我一度以為是手機出問題了。。。,0
動作設定很有意思，,1
特別是平移瀏覽圖片～贊～,0
PS:待機每小時3%的電讓我也是小鬱悶了一把！,0
不知道各位的是否也如此耗電呀！,0
綜合,0
作為1860元的三星手機，,0
這樣的價效比還算不錯了。,1
嫌棄4.5以上螢幕太大的人，,0
可以考慮這款，,0
"不過，這款的操作體驗和S3,Note2比，",2
還是有一定差距的，,0
執行速度差了0.5秒有的。。。,2
相機對焦和成像速度都慢了很多。。。,2
相機對焦和成像速度都慢了很多。。。,2
這款機器唯一快過note2的地方是，,0
喚醒螢幕0延遲，,1
Note2卻要等個1秒才有反應～,0
使用T329T快 一個月了，,0
寫下心得報告，,0
以作參考。,0
外觀：個人感覺非常精緻、芊薄，,1
4.0的屏非常適合我手小的特點（我認為好的手機拇指覆蓋全屏），,1
開始入手個黑色的，,0
感覺不錯又給老婆入手個紅色的，,0
非常漂亮。,0
和朋友的328T比較過，,0
比328T要薄也美觀，,0
螢幕感覺比328T大，,1
因為貼膜的時候用328T的膜明顯小個邊。,0
建議不用外加殼 ，,0
反而畫蛇添足，,0
記住手機沒壞已淘汰。,0
效能：和朋友的328T比較過，,0
速度比328T要快，,1
